movie_title,duration,imdb_score
Four Rooms ,110,6.7
Wanted ,110,6.7
Facing the Giants ,111,6.7
Coco Before Chanel ,111,6.7
Transsiberian ,111,6.7
The Ballad of Jack and Rose ,112,6.7
Moonlight Mile ,112,6.7
Midnight Special ,112,6.7
Bend It Like Beckham ,112,6.7
Love & Other Drugs ,112,6.7
Albert Nobbs ,113,6.7
Under the Tuscan Sun ,113,6.7
Rachel Getting Married ,113,6.7
American Reunion ,113,6.7
Gangster Squad ,113,6.7
City of Angels ,114,6.7
Ender's Game ,114,6.7
When the Game Stands Tall ,115,6.7
Center Stage ,115,6.7
Safe Haven ,115,6.7
Patch Adams ,115,6.7
The Other Boleyn Girl ,115,6.7
Escape Plan ,115,6.7
Charlie and the Chocolate Factory ,115,6.7
The Hoax ,116,6.7
RED 2 ,116,6.7
The Other Guys ,116,6.7
The Soloist ,117,6.7
Hairspray ,117,6.7
Blade II ,117,6.7
Lady in White ,118,6.7
Take the Lead ,118,6.7
The Best of Me ,118,6.7
The Bone Collector ,118,6.7
"Mystery, Alaska ",119,6.7
The Way of the Gun ,119,6.7
The Client ,119,6.7
Sweet November ,119,6.7
X-Men Origins: Wolverine ,119,6.7
The Best Man ,120,6.7
Taking Woodstock ,120,6.7
Walk Hard: The Dewey Cox Story ,120,6.7
Diamonds Are Forever ,120,6.7
Absolute Power ,121,6.7
The Long Kiss Goodnight ,121,6.7
Lethal Weapon 3 ,121,6.7
Bad Lieutenant: Port of Call New Orleans ,122,6.7
The Exorcism of Emily Rose ,122,6.7
The Best Man Holiday ,123,6.7
The Hunger Games: Mockingjay - Part 1 ,123,6.7
Easy Money ,124,6.7
Stepmom ,124,6.7
Unfaithful ,124,6.7
The Family Man ,125,6.7
The Legend of Bagger Vance ,126,6.7
Selena ,127,6.7
Blood Done Sign My Name ,128,6.7
Bobby Jones: Stroke of Genius ,128,6.7
Torn Curtain ,128,6.7
Something's Gotta Give ,128,6.7
Mommie Dearest ,129,6.7
The Matrix Revolutions ,129,6.7
Ghosts of Mississippi ,130,6.7
Pride and Glory ,130,6.7
The Living Daylights ,130,6.7
Event Horizon ,130,6.7
Oscar and Lucinda ,132,6.7
Brooklyn's Finest ,132,6.7
The Ninth Gate ,133,6.7
The Chronicles of Riddick ,134,6.7
The White Countess ,135,6.7
Conspiracy Theory ,135,6.7
The Lovely Bones ,135,6.7
The Lovely Bones ,135,6.7
The Bourne Legacy ,135,6.7
"New York, New York ",136,6.7
Hidalgo ,136,6.7
The Mask of Zorro ,136,6.7
Pirates of the Caribbean: On Stranger Tides ,136,6.7
K-19: The Widowmaker ,138,6.7
The Wolverine ,138,6.7
Free State of Jones ,139,6.7
The Tree of Life ,139,6.7
Divergent ,139,6.7
Hook ,142,6.7
The Amazing Spider-Man 2 ,142,6.7
Star Wars: Episode II - Attack of the Clones ,142,6.7
Primary Colors ,143,6.7
The Lost City ,144,6.7
Angels & Demons ,146,6.7
Anna and the King ,148,6.7
Inherent Vice ,148,6.7
Repo! The Genetic Opera ,150,6.7
The New World ,150,6.7
The Greatest Show on Earth ,152,6.7
Robin Hood ,156,6.7
Paint Your Wagon ,158,6.7
The Fall of the Roman Empire ,172,6.7
Wal-Mart: The High Cost of Low Price ,20,6.8
Rogue             ,50,6.8
Tiger Orange ,75,6.8
The Motel ,75,6.8
Beavis and Butt-Head Do America ,81,6.8
Over the Hedge ,83,6.8
Obvious Child ,84,6.8
Surf's Up ,85,6.8
The Naked Gun 2½: The Smell of Fear ,85,6.8
Walking and Talking ,86,6.8
The Shallows ,86,6.8
My Summer of Love ,86,6.8
Liar Liar ,86,6.8
Fetching Cody ,87,6.8
The Secret Life of Pets ,87,6.8
Cheap Thrills ,88,6.8
The Fog ,89,6.8
The Fog ,89,6.8
High Tension ,89,6.8
A Monster in Paris ,90,6.8
Saints and Soldiers ,90,6.8
Cirque du Soleil: Worlds Away ,91,6.8
Eden Lake ,91,6.8
Babe ,91,6.8
Flirting with Disaster ,92,6.8
Bloodsport ,92,6.8
The Witch ,92,6.8
The Transporter ,92,6.8
Sholem Aleichem: Laughing in the Darkness ,93,6.8
A Lego Brickumentary ,93,6.8
The Perfect Host ,93,6.8
The Skeleton Twins ,93,6.8
The Good Dinosaur ,93,6.8
Tristram Shandy: A Cock and Bull Story ,94,6.8
Waiting... ,94,6.8
Cypher ,95,6.8
Detroit Rock City ,95,6.8
Defendor ,95,6.8
Atlantis: The Lost Empire ,95,6.8
The Matador ,96,6.8
The Boxtrolls ,96,6.8
Super ,96,6.8
A Christmas Carol ,96,6.8
One Hour Photo ,96,6.8
"Dancer, Texas Pop. 81 ",97,6.8
A Home at the End of the World ,97,6.8
Don Juan DeMarco ,97,6.8
Clueless ,97,6.8
Driving Lessons ,98,6.8
Quartet ,98,6.8
Spider ,98,6.8
Unstoppable ,98,6.8
Redbelt ,99,6.8
Bernie ,99,6.8
Sliding Doors ,99,6.8
Stoker ,99,6.8
The Addams Family ,99,6.8
The Lake House ,99,6.8
50 First Dates ,99,6.8
Thirteen ,100,6.8
The Chambermaid on the Titanic ,101,6.8
The Nativity Story ,101,6.8
Everyone Says I Love You ,101,6.8
Where the Wild Things Are ,101,6.8
The Yellow Handkerchief ,102,6.8
Swimming Pool ,102,6.8
My Girl ,102,6.8
Underworld: Evolution ,102,6.8
Light Sleeper ,103,6.8
The Curse of the Jade Scorpion ,103,6.8
No Escape ,103,6.8
Insidious ,103,6.8
Copying Beethoven ,104,6.8
The Vow ,104,6.8
Yes Man ,104,6.8
X-Men: The Last Stand ,104,6.8
Trapeze ,105,6.8
Heli ,105,6.8
A Prairie Home Companion ,105,6.8
The Night Visitor ,106,6.8
La otra conquista ,106,6.8
Prefontaine ,106,6.8
Martian Child ,106,6.8
Spun ,106,6.8
To Die For ,106,6.8
Men in Black 3 ,106,6.8
October Baby ,107,6.8
Me and Orson Welles ,107,6.8
Housebound ,107,6.8
Young Guns ,107,6.8
If I Stay ,107,6.8
Adventureland ,107,6.8
La Bamba ,108,6.8
Bulworth ,108,6.8
Fair Game ,108,6.8
Pandorum ,108,6.8
Miracles from Heaven ,109,6.8
Young Sherlock Holmes ,109,6.8
Street Kings ,109,6.8
The Hitchhiker's Guide to the Galaxy ,109,6.8
The Devil Wears Prada ,109,6.8
Bottle Shock ,110,6.8
Draft Day ,110,6.8
The Ghost and the Darkness ,110,6.8
Sinister ,110,6.8
The Girl Next Door ,110,6.8
Ondine ,111,6.8
Max ,111,6.8
The Shipping News ,111,6.8
Trouble with the Curve ,111,6.8
Death Sentence ,111,6.8
Hanna ,111,6.8
Resurrecting the Champ ,112,6.8
Panic Room ,112,6.8
Sea of Love ,113,6.8
The Thomas Crown Affair ,113,6.8
The Maze Runner ,113,6.8
Body Double ,114,6.8
The American President ,114,6.8
1408 ,114,6.8
Things to Do in Denver When You're Dead ,115,6.8
Appaloosa ,115,6.8
eXistenZ ,115,6.8
Safe House ,115,6.8
Superman II ,116,6.8
Out of the Furnace ,116,6.8
The BFG ,117,6.8
The Finest Hours ,117,6.8
The Grey ,117,6.8
El crimen del padre Amaro ,118,6.8
Goal! The Dream Begins ,118,6.8
3 ,119,6.8
Quigley Down Under ,119,6.8
Logan's Run ,119,6.8
Bad Boys ,119,6.8
Get on the Bus ,120,6.8
Family Plot ,120,6.8
Where the Heart Is ,120,6.8
Romeo + Juliet ,120,6.8
Tom Jones ,121,6.8
Bringing Out the Dead ,121,6.8
Live and Let Die ,121,6.8
Rendition ,122,6.8
A Most Wanted Man ,122,6.8
From Hell ,122,6.8
From Hell ,122,6.8
Set It Off ,123,6.8
The Imaginarium of Doctor Parnassus ,123,6.8
21 ,123,6.8
Con Air ,123,6.8
The Pledge ,124,6.8
The Score ,124,6.8
The Man with the Golden Gun ,125,6.8
TRON: Legacy ,125,6.8
TRON: Legacy ,125,6.8
Snow Falling on Cedars ,127,6.8
For Your Eyes Only ,127,6.8
Machine Gun Preacher ,129,6.8
Capricorn One ,130,6.8
Bridesmaids ,131,6.8
Bicentennial Man ,132,6.8
Hellboy ,132,6.8
The Robe ,135,6.8
The Incredible Hulk ,135,6.8
On Her Majesty's Secret Service ,142,6.8
Ride with the Devil ,148,6.8
Spectre ,148,6.8
Mr. Turner ,150,6.8
Major Dundee ,152,6.8
55 Days at Peking ,154,6.8
The Firm ,154,6.8
Any Given Sunday ,156,6.8
Heaven's Gate ,325,6.8
Sea Rex 3D: Journey to a Prehistoric World ,41,6.9
Cats Don't Dance ,75,6.9
Ace Ventura: Pet Detective ,78,6.9
Of Horses and Men ,81,6.9
Special ,81,6.9
Lights Out ,81,6.9
El Mariachi ,81,6.9
Serendipity ,82,6.9
My Dog Tulip ,83,6.9
Slow West ,84,6.9
On the Outs ,86,6.9
Aqua Teen Hunger Force Colon Movie Film for Theaters ,86,6.9
Madagascar ,86,6.9
The Road to El Dorado ,89,6.9
Imagine Me & You ,90,6.9
Bill & Ted's Excellent Adventure ,90,6.9
House at the End of the Drive ,91,6.9
When the Cat's Away ,91,6.9
Lovely & Amazing ,91,6.9
Sunshine Cleaning ,91,6.9
The Hunchback of Notre Dame ,91,6.9
When Did You Last See Your Father? ,92,6.9
Repo Man ,92,6.9
History of the World: Part I ,92,6.9
History of the World: Part I ,92,6.9
Saved! ,92,6.9
Mr. Peabody & Sherman ,92,6.9
Napoleon Dynamite ,92,6.9
Crying with Laughter ,93,6.9
Breakdown ,93,6.9
Madagascar 3: Europe's Most Wanted ,93,6.9
Woman Thou Art Loosed ,94,6.9
East Is East ,96,6.9
Bolt ,96,6.9
Wah-Wah ,97,6.9
My Beautiful Laundrette ,97,6.9
An Ideal Husband ,97,6.9
The Importance of Being Earnest ,97,6.9
Elf ,97,6.9
Cruel Intentions ,97,6.9
The Last Big Thing ,98,6.9
Dreamer: Inspired by a True Story ,98,6.9
Veronica Guerin ,98,6.9
Buffalo Soldiers ,98,6.9
Wild Target ,98,6.9
Warm Bodies ,98,6.9
The Good Heart ,99,6.9
World's Greatest Dad ,99,6.9
Triangle ,99,6.9
Yes ,100,6.9
It Follows ,100,6.9
The King of Najayo ,101,6.9
Mirrormask ,101,6.9
The Hunting Party ,101,6.9
Hearts in Atlantis ,101,6.9
Exam ,101,6.9
Role Models ,101,6.9
The Diary of a Teenage Girl ,102,6.9
Freeway ,102,6.9
Martha Marcy May Marlene ,102,6.9
Little Shop of Horrors ,102,6.9
The Business of Fancydancing ,103,6.9
Alias Betty ,103,6.9
Steamboy ,103,6.9
Jay and Silent Bob Strike Back ,104,6.9
Get Shorty ,105,6.9
Disturbia ,105,6.9
Disturbia ,105,6.9
The Wood ,106,6.9
The Iceman ,106,6.9
All Is Lost ,106,6.9
Step Brothers ,106,6.9
Horrible Bosses ,106,6.9
Snow Angels ,107,6.9
All the Real Girls ,108,6.9
Basquiat ,108,6.9
Donovan's Reef ,109,6.9
The Last Dragon ,109,6.9
The Emperor's Club ,109,6.9
The History Boys ,109,6.9
Radio ,109,6.9
The Devil's Rejects ,109,6.9
Four Brothers ,109,6.9
Clean ,110,6.9
The Duchess ,110,6.9
Top Gun ,110,6.9
Labor Day ,111,6.9
Whip It ,111,6.9
Dolphin Tale ,113,6.9
The Debt ,113,6.9
Unknown ,113,6.9
Unknown ,113,6.9
Radio Flyer ,114,6.9
Simon Birch ,114,6.9
The Brothers Bloom ,114,6.9
Elizabeth: The Golden Age ,114,6.9
The Mask ,114,6.9
Soul Food ,115,6.9
Crooklyn ,115,6.9
Return to Me ,115,6.9
Green Zone ,115,6.9
Ice Age: The Meltdown ,115,6.9
Faith Like Potatoes ,116,6.9
Beyond the Lights ,116,6.9
The East ,116,6.9
Reign of Assassins ,117,6.9
Tea with Mussolini ,117,6.9
Fifty Dead Men Walking ,117,6.9
Joe ,117,6.9
Stripes ,117,6.9
The Edge ,117,6.9
Kingpin ,117,6.9
A Good Year ,117,6.9
We Own the Night ,117,6.9
You Only Live Twice ,117,6.9
Patriot Games ,117,6.9
The Work and the Glory ,118,6.9
The Upside of Anger ,118,6.9
The Book of Eli ,118,6.9
Fatal Attraction ,119,6.9
Flywheel ,120,6.9
Cop Land ,120,6.9
Water for Elephants ,120,6.9
Chappie ,120,6.9
Ocean's Thirteen ,122,6.9
Suicide Squad ,123,6.9
The Molly Maguires ,124,6.9
Mission: Impossible III ,124,6.9
Captain America: The First Avenger ,124,6.9
The Rose ,125,6.9
Gridiron Gang ,125,6.9
Mrs. Doubtfire ,125,6.9
Pretty Woman ,125,6.9
The 33 ,127,6.9
Now You See Me 2 ,129,6.9
Extremely Loud & Incredibly Close ,129,6.9
Conan the Barbarian ,129,6.9
Conan the Barbarian ,129,6.9
Oliver Twist ,130,6.9
Creepshow ,130,6.9
Creepshow ,130,6.9
Anonymous ,130,6.9
The Last Castle ,131,6.9
National Treasure ,131,6.9
Cradle Will Rock ,132,6.9
Jersey Boys ,134,6.9
He Got Game ,136,6.9
The Island ,136,6.9
The Island ,136,6.9
The Holiday ,138,6.9
Bodyguards and Assassins ,139,6.9
Get on Up ,139,6.9
Rob Roy ,139,6.9
Sunshine State ,141,6.9
Clear and Present Danger ,141,6.9
Vanilla Sky ,141,6.9
Duel in the Sun ,144,6.9
A Knight's Tale ,144,6.9
That Thing You Do! ,149,6.9
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",150,6.9
The Majestic ,152,6.9
Independence Day ,154,6.9
Robin Hood: Prince of Thieves ,155,6.9
Yeh Jawaani Hai Deewani ,160,6.9
Jab Tak Hai Jaan ,176,6.9
Batman v Superman: Dawn of Justice ,183,6.9
Yu-Gi-Oh! Duel Monsters             ,24,7
Sex and the City             ,30,7
Defiance             ,43,7
Hit the Floor             ,60,7
Austin Powers: International Man of Mystery ,68,7
Antarctic Edge: 70° South ,72,7
I Married a Strange Person! ,75,7
Primer ,77,7
Manito ,79,7
Hollywood Shuffle ,81,7
Spirit: Stallion of the Cimarron ,83,7
Chicken Run ,84,7
London to Brighton ,85,7
Cloverfield ,85,7
Trekkies ,86,7
Hellraiser ,86,7
Safety Not Guaranteed ,86,7
The SpongeBob SquarePants Movie ,87,7
A Dog's Breakfast ,88,7
A Dog's Breakfast ,88,7
Miss Potter ,88,7
The Amazing Catfish ,89,7
Real Women Have Curves ,90,7
Grandma's Boy ,90,7
Cloudy with a Chance of Meatballs ,90,7
Rabbit Hole ,91,7
Kids ,91,7
Another Earth ,92,7
ParaNorman ,92,7
Happy Gilmore ,92,7
Mad Max ,93,7
Crank ,93,7
The Broken Hearts Club: A Romantic Comedy ,94,7
Wayne's World ,94,7
Ice Age: Dawn of the Dinosaurs ,94,7
The Dress ,95,7
My Dog Skip ,95,7
Buried ,95,7
The Cabin in the Woods ,95,7
American Pie ,95,7
House of D ,96,7
Rio ,96,7
Burn After Reading ,96,7
Dream with the Fishes ,97,7
Little Voice ,97,7
Charlie Bartlett ,97,7
Mean Girls ,97,7
Maleficent ,97,7
A Funny Thing Happened on the Way to the Forum ,99,7
Poolhall Junkies ,99,7
The Wackness ,99,7
Igby Goes Down ,99,7
Stir of Echoes ,99,7
My Week with Marilyn ,99,7
The Prince of Egypt ,99,7
The Thirteenth Floor ,100,7
Girl with a Pearl Earring ,100,7
28 Weeks Later ,100,7
The Cooler ,101,7
Scrooged ,101,7
Legend of the Guardians: The Owls of Ga'Hoole ,101,7
Trance ,101,7
Trance ,101,7
Time Bandits ,103,7
Trollhunter ,103,7
Unleashed ,103,7
Cinderella ,105,7
Cinderella ,105,7
Urbania ,106,7
Trust ,106,7
Big Eyes ,106,7
A Serious Man ,106,7
Non-Stop ,106,7
Annie Get Your Gun ,107,7
Jesus' Son ,107,7
Ink ,107,7
Les visiteurs ,107,7
One Day ,107,7
Show Boat ,108,7
End of the Spear ,108,7
The Chumscrubber ,108,7
An Unfinished Life ,108,7
Meet the Parents ,108,7
Departure ,109,7
Last Orders ,109,7
Cadillac Records ,109,7
The World's End ,109,7
Paul ,109,7
Welcome to the Rileys ,110,7
The Host ,110,7
8 Mile ,110,7
The Italian Job ,111,7
The Last Station ,112,7
Kill the Messenger ,112,7
Bobby ,112,7
Ted ,112,7
What Dreams May Come ,113,7
Hang 'Em High ,114,7
Curse of the Golden Flower ,114,7
Wicker Park ,114,7
Wicker Park ,114,7
Spy Game ,114,7
Faith Connections ,115,7
Crop Circles: Quest for Truth ,115,7
The Lucky Ones ,115,7
Bully ,115,7
Thor ,115,7
Partition ,116,7
Felicia's Journey ,116,7
Bon Cop Bad Cop ,116,7
Zero Effect ,116,7
Harsh Times ,116,7
John Q ,116,7
Déjà Vu ,117,7
Pineapple Express ,117,7
Courage ,118,7
The Neon Demon ,118,7
We're the Millers ,118,7
Flash of Genius ,119,7
Bright Star ,119,7
The Color of Money ,119,7
I Am Love ,120,7
Boiler Room ,120,7
Hellboy II: The Golden Army ,120,7
Harper ,121,7
Ladyhawke ,121,7
Ever After: A Cinderella Story ,121,7
The X Files ,121,7
Tropic Thunder ,121,7
Pollock ,122,7
The Conspirator ,122,7
In the Heart of the Sea ,122,7
Out of Sight ,123,7
Julie & Julia ,123,7
Black Mass ,123,7
Orphan ,123,7
World War Z ,123,7
Velvet Goldmine ,124,7
Million Dollar Arm ,124,7
Notting Hill ,124,7
Oblivion ,124,7
Jurassic World ,124,7
Prometheus ,124,7
Iron Man 2 ,124,7
The Boys from Brazil ,125,7
A Most Violent Year ,125,7
The Contender ,126,7
Snowpiercer ,126,7
Batman Returns ,126,7
One True Thing ,127,7
The Rookie ,127,7
Ghost ,127,7
Syriana ,128,7
Syriana ,128,7
Courageous ,129,7
Thunderball ,130,7
Jack Reacher ,130,7
Jack Reacher ,130,7
Pacific Rim ,131,7
The Bounty ,132,7
Legend ,132,7
Underworld ,133,7
Knocked Up ,133,7
Kundun ,134,7
Rent ,135,7
Seven Years in Tibet ,136,7
Public Enemies ,140,7
UHF ,150,7
Ramanujan ,153,7
The Amazing Spider-Man ,153,7
Sweet Charity ,154,7
Cleopatra ,251,7
The Player             ,60,7.1
9 ,79,7.1
Top Spin ,80,7.1
8: The Mormon Proposition ,80,7.1
Wendy and Lucy ,80,7.1
Pieces of April ,80,7.1
Phone Booth ,81,7.1
Bananas ,82,7.1
Food Chains ,83,7.1
Conversations with Other Women ,84,7.1
Rize ,86,7.1
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88,7.1
Harold & Kumar Go to White Castle ,88,7.1
The Limey ,89,7.1
Robot & Frank ,89,7.1
Chronicle ,89,7.1
1982 ,90,7.1
Quinceañera ,90,7.1
Blue Ruin ,90,7.1
Payback ,90,7.1
Iris ,91,7.1
Bottle Rocket ,91,7.1
Hotel Transylvania ,91,7.1
Niagara ,92,7.1
Jackass Number Two ,92,7.1
Bronson ,92,7.1
Easy A ,92,7.1
Love and Death on Long Island ,93,7.1
Enough Said ,93,7.1
Anastasia ,94,7.1
The Jacket ,94,7.1
Green Room ,95,7.1
Treasure Planet ,95,7.1
The Spectacular Now ,95,7.1
Dredd ,95,7.1
Dredd ,95,7.1
Nerve ,96,7.1
Tremors ,96,7.1
Spaceballs ,96,7.1
Arthur Christmas ,97,7.1
Wag the Dog ,97,7.1
The Princess and the Frog ,97,7.1
Away We Go ,98,7.1
Bad Santa ,98,7.1
Human Traffic ,99,7.1
State Fair ,100,7.1
The Long Riders ,100,7.1
Get Low ,100,7.1
Super Troopers ,100,7.1
A Scanner Darkly ,100,7.1
The Quiet American ,101,7.1
Ravenous ,101,7.1
Jackass 3D ,101,7.1
About a Boy ,101,7.1
The Ides of March ,101,7.1
The Pirate ,102,7.1
Red Riding: In the Year of Our Lord 1974 ,102,7.1
The Words ,102,7.1
Charlie Wilson's War ,102,7.1
Charly ,103,7.1
Winter in Wartime ,103,7.1
Mrs Henderson Presents ,103,7.1
The Muppets ,103,7.1
Thirteen Conversations About One Thing ,104,7.1
Being Julia ,104,7.1
The Dangerous Lives of Altar Boys ,104,7.1
Dressed to Kill ,104,7.1
My Own Private Idaho ,104,7.1
Secretary ,104,7.1
Hard Candy ,104,7.1
The Young and Prodigious T.S. Spivet ,105,7.1
Brothers ,105,7.1
Brothers ,105,7.1
"I Love You, Man ",105,7.1
Danny Collins ,106,7.1
Welcome to the Sticks ,106,7.1
Soul Surfer ,106,7.1
Hesher ,106,7.1
The Kids Are All Right ,106,7.1
Side Effects ,106,7.1
Side Effects ,106,7.1
The Adjustment Bureau ,106,7.1
Lords of Dogtown ,107,7.1
Margin Call ,107,7.1
The Time Traveler's Wife ,107,7.1
Enchanted ,107,7.1
There's Something About Mary ,107,7.1
Along the Roadside ,108,7.1
Waitress ,108,7.1
The Gift ,108,7.1
The Gift ,108,7.1
School of Rock ,108,7.1
Two Brothers ,109,7.1
The Devil's Double ,109,7.1
Florence Foster Jenkins ,110,7.1
Two Lovers ,110,7.1
The Kingdom ,110,7.1
Blade ,110,7.1
Mission: Impossible ,110,7.1
8 Women ,111,7.1
The Protector ,111,7.1
The Water Diviner ,111,7.1
RED ,111,7.1
Closer to the Moon ,112,7.1
Monster's Ball ,112,7.1
Pitch Black ,112,7.1
22 Jump Street ,112,7.1
Super 8 ,112,7.1
Thor: The Dark World ,112,7.1
Ulee's Gold ,113,7.1
The Return of the Pink Panther ,113,7.1
The Warlords ,113,7.1
Confessions of a Dangerous Mind ,113,7.1
WarGames ,114,7.1
Three Kings ,114,7.1
Holy Motors ,115,7.1
Wild ,115,7.1
Marley & Me ,115,7.1
"I, Robot ",115,7.1
The Railway Man ,116,7.1
Four Weddings and a Funeral ,117,7.1
The Color of Freedom ,118,7.1
Infamous ,118,7.1
Shinjuku Incident ,119,7.1
To Save a Life ,120,7.1
Alive ,120,7.1
Becoming Jane ,120,7.1
The Passion of the Christ ,120,7.1
Everest ,121,7.1
Valkyrie ,121,7.1
Beneath Hill 60 ,122,7.1
Jason Bourne ,123,7.1
Concussion ,123,7.1
The Spy Who Loved Me ,123,7.1
We Were Soldiers ,124,7.1
We Bought a Zoo ,124,7.1
Die Hard 2 ,124,7.1
The Children of Huang Shi ,125,7.1
Find Me Guilty ,125,7.1
Jarhead ,125,7.1
Limbo ,126,7.1
P.S. I Love You ,126,7.1
State of Play ,127,7.1
Tinker Tailor Soldier Spy ,127,7.1
Real Steel ,127,7.1
The Longest Ride ,128,7.1
Body of Lies ,128,7.1
Melancholia ,130,7.1
The Merchant of Venice ,131,7.1
We Are Marshall ,131,7.1
The 40-Year-Old Virgin ,133,7.1
Fateless ,134,7.1
Race ,134,7.1
Little White Lies ,134,7.1
The Horseman on the Roof ,135,7.1
The House of Mirth ,135,7.1
The Rainmaker ,135,7.1
Flags of Our Fathers ,135,7.1
Mandela: Long Walk to Freedom ,141,7.1
The Patriot ,142,7.1
The Master ,144,7.1
Transformers ,144,7.1
A.I. Artificial Intelligence ,146,7.1
Pirates of the Caribbean: At World's End ,169,7.1
Meet Joe Black ,178,7.1
The Powerpuff Girls             ,30,7.2
Timecrimes ,66,7.2
The Princess and the Cobbler ,80,7.2
Carnage ,80,7.2
Live-In Maid ,83,7.2
Censored Voices ,84,7.2
District B13 ,84,7.2
Short Cut to Nirvana: Kumbh Mela ,85,7.2
11:14 ,85,7.2
Lilo & Stitch ,85,7.2
An American Girl Holiday ,86,7.2
Love's Abiding Joy ,87,7.2
Day of the Dead ,87,7.2
Day of the Dead ,87,7.2
Raising Victor Vargas ,88,7.2
Tarnation ,88,7.2
The Peanuts Movie ,88,7.2
Old School ,88,7.2
Brotherly Love ,89,7.2
Smoke Signals ,89,7.2
Fast Times at Ridgemont High ,90,7.2
The Virgin Suicides ,90,7.2
Little Nicholas ,91,7.2
The Full Monty ,91,7.2
The Full Monty ,91,7.2
Bubba Ho-Tep ,92,7.2
Whatever Works ,92,7.2
Metallica Through the Never ,93,7.2
Le Havre ,93,7.2
Brave ,93,7.2
Shrek 2 ,93,7.2
Out of the Blue ,94,7.2
The Mudge Boy ,94,7.2
Caramel ,95,7.2
Trees Lounge ,95,7.2
The Sessions ,95,7.2
Paddington ,95,7.2
Kung Fu Panda 3 ,95,7.2
A Bug's Life ,95,7.2
Hidden Away ,96,7.2
Bridge to Terabithia ,96,7.2
Vicky Cristina Barcelona ,96,7.2
L.I.E. ,97,7.2
Frozen River ,97,7.2
Harry Brown ,97,7.2
The Lost Boys ,97,7.2
10 Things I Hate About You ,97,7.2
Better Luck Tomorrow ,98,7.2
A Better Life ,98,7.2
Nowhere Boy ,98,7.2
Team America: World Police ,98,7.2
Anchorman: The Legend of Ron Burgundy ,98,7.2
The Trouble with Harry ,99,7.2
Shattered Glass ,99,7.2
Adam ,99,7.2
Everybody's Fine ,99,7.2
Slam ,100,7.2
The Names of Love ,100,7.2
Dave Chappelle's Block Party ,100,7.2
"Sex, Lies, and Videotape ",100,7.2
Winter's Bone ,100,7.2
The Descent ,100,7.2
A Shine of Rainbows ,101,7.2
It's Kind of a Funny Story ,101,7.2
Irreplaceable ,102,7.2
The End of the Affair ,102,7.2
Sleep Tight ,102,7.2
Exotica ,103,7.2
The Salton Sea ,103,7.2
Now Is Good ,103,7.2
The Dead Zone ,103,7.2
Never Let Me Go ,103,7.2
Scream ,103,7.2
Owning Mahowny ,104,7.2
Desperado ,104,7.2
I Am Legend ,104,7.2
Hands of Stone ,105,7.2
Ip Man 3 ,105,7.2
Micmacs ,105,7.2
The Messenger ,105,7.2
Narc ,105,7.2
Beginners ,105,7.2
Half Nelson ,106,7.2
Escape from New York ,106,7.2
Gremlins ,106,7.2
Unbreakable ,106,7.2
The Four Seasons ,107,7.2
Latter Days ,107,7.2
Major League ,107,7.2
Rango ,107,7.2
White Oleander ,109,7.2
21 Jump Street ,109,7.2
Diner ,110,7.2
Star Trek VI: The Undiscovered Country ,110,7.2
Highlander ,110,7.2
Grease ,110,7.2
Seven Psychopaths ,110,7.2
"Yours, Mine and Ours ",111,7.2
The Age of Adaline ,112,7.2
"Definitely, Maybe ",112,7.2
Pitch Perfect ,112,7.2
Made in Dagenham ,113,7.2
Remember Me ,113,7.2
Ruby in Paradise ,114,7.2
Trash ,114,7.2
Brother ,114,7.2
The Savages ,114,7.2
The Outsiders ,114,7.2
Tango ,115,7.2
The Andromeda Strain ,115,7.2
Chasing Mavericks ,116,7.2
Let Me In ,116,7.2
Speed ,116,7.2
Without Limits ,117,7.2
Arlington Road ,117,7.2
Cars ,117,7.2
What's Love Got to Do with It ,118,7.2
Things We Lost in the Fire ,118,7.2
Glory Road ,118,7.2
Forgetting Sarah Marshall ,118,7.2
Insomnia ,118,7.2
Brigham City ,119,7.2
In the Valley of Elah ,121,7.2
The Intern ,121,7.2
Shine a Light ,122,7.2
Of Gods and Men ,122,7.2
Catch-22 ,122,7.2
Steve Jobs ,122,7.2
Mississippi Mermaid ,123,7.2
Secretariat ,123,7.2
Pay It Forward ,123,7.2
Mallrats ,123,7.2
Shakespeare in Love ,123,7.2
Love & Basketball ,124,7.2
Red Dragon ,124,7.2
Shooter ,124,7.2
Mother and Child ,125,7.2
Chariots of Fire ,125,7.2
About Schmidt ,125,7.2
The Karate Kid ,126,7.2
The Karate Kid ,126,7.2
The Mist ,126,7.2
"20,000 Leagues Under the Sea ",127,7.2
"20,000 Leagues Under the Sea ",127,7.2
The Ghost Writer ,128,7.2
Men of Honor ,129,7.2
Starship Troopers ,129,7.2
Live Free or Die Hard ,129,7.2
GoldenEye ,130,7.2
Nicholas Nickleby ,132,7.2
Lee Daniels' The Butler ,132,7.2
The Equalizer ,132,7.2
Paa ,133,7.2
Silverado ,133,7.2
The Apostle ,134,7.2
Silmido ,135,7.2
Coach Carter ,136,7.2
Unbroken ,137,7.2
Unbroken ,137,7.2
The Matrix Reloaded ,138,7.2
The Age of Innocence ,139,7.2
Rocky Balboa ,139,7.2
The Doors ,140,7.2
Furious 7 ,140,7.2
Agora ,141,7.2
