movie_title,duration,imdb_score
Never Say Never Again ,121,6.2
No Escape ,103,6.8
Ladder 49 ,115,6.5
Eight Below ,120,7.3
Before I Go to Sleep ,92,6.3
The Net ,114,5.8
In Good Company ,109,6.5
Punisher: War Zone ,103,6
Major League ,107,7.2
Sleepy Hollow             ,45,7.5
The Family Stone ,103,6.3
Larry Crowne ,98,6.1
Paddington ,95,7.2
Enough Said ,93,7.1
Proof of Life ,135,6.2
K-19: The Widowmaker ,138,6.7
The Darkest Hour ,89,4.9
Little Shop of Horrors ,102,6.9
Mindhunters ,101,6.4
Daddy Day Care ,92,5.5
Vertical Limit ,124,5.9
Ri¢hie Ri¢h ,95,5.2
Day of the Dead ,87,7.2
Dirty Grandpa ,109,6
Day of the Dead ,87,7.2
Nanny McPhee ,97,6.6
Bill & Ted's Bogus Journey ,93,6.2
The Hills Have Eyes II ,89,5.1
The Stepford Wives ,93,5.2
A Nightmare on Elm Street 3: Dream Warriors ,88,6.6
Everybody's Fine ,99,7.2
Showgirls ,131,4.6
Silent Hill: Revelation 3D ,95,5
Basic ,98,6.5
Superman III ,125,4.9
"As Above, So Below ",93,6.1
The Longest Ride ,128,7.1
The November Man ,108,6.3
The Blue Lagoon ,104,5.7
The Specialist ,110,5.4
Firewall ,105,5.8
Heavenly Creatures ,108,7.4
Appaloosa ,115,6.8
Drillbit Taylor ,102,5.7
That Thing You Do! ,149,6.9
Scary Movie 5 ,88,3.5
Arachnophobia ,103,6.3
Outlander             ,64,8.5
Date Movie ,85,2.7
Going the Distance ,102,6.3
Kiss the Girls ,115,6.6
A Simple Plan ,121,7.5
Goal! The Dream Begins ,118,6.8
Paranormal Activity 4 ,96,4.6
Miss Congeniality 2: Armed and Fabulous ,115,5
Jaws 2 ,131,5.7
The DUFF ,101,6.5
xXx: State of the Union ,101,4.3
Footloose ,107,6.5
Footloose ,107,6.5
Wimbledon ,98,6.3
Gods of Egypt ,126,5.5
The Thirteenth Floor ,100,7
Land of the Lost ,102,5.4
Superhero Movie ,82,4.5
El Mariachi ,81,6.9
Runner Runner ,88,5.6
The Saint ,116,6.2
Titan A.E. ,94,6.6
Religulous ,101,7.7
Out of Africa ,161,7.2
Observe and Report ,86,5.8
Agora ,141,7.2
Robot & Frank ,89,7.1
Freedom Writers ,123,7.5
Chernobyl Diaries ,86,5
Spawn ,98,5.2
Sliding Doors ,99,6.8
Dangerous Liaisons ,119,7.7
Dangerous Liaisons ,119,7.7
Brooklyn's Finest ,132,6.7
The Informant! ,108,6.5
The Hundred-Foot Journey ,122,7.3
City of Ember ,90,6.5
Machine Gun Preacher ,129,6.8
Bringing Out the Dead ,121,6.8
Pride and Glory ,130,6.7
Timeline ,116,5.6
Street Fighter ,102,3.8
Walking Tall ,86,6.2
Kiss of the Dragon ,98,6.6
Daylight ,114,5.8
Gulliver's Travels ,85,4.9
The Boondock Saints II: All Saints Day ,138,6.3
The Water Diviner ,111,7.1
Red State ,88,6.2
Joy Ride ,97,6.6
The Man with the Iron Fists ,107,5.4
Lady Vengeance ,112,7.7
Star Trek Beyond ,122,7.5
The Princess Diaries 2: Royal Engagement ,113,5.7
TMNT ,87,6.3
The Spirit ,103,4.8
My Super Ex-Girlfriend ,95,5.1
Fruitvale Station ,85,7.5
Mystery Men ,121,6
The Devil's Double ,109,7.1
Daddy's Home ,96,6.1
Escape from L.A. ,101,5.7
Midnight Run ,126,7.6
Surf's Up ,85,6.8
Open Range ,139,7.5
Into the Storm ,89,5.8
Trollhunter ,103,7
Dead Man Down ,118,6.5
Insidious: Chapter 3 ,97,6.1
This Is Where I Leave You ,103,6.6
Mercury Rising ,111,6.1
Mercury Rising ,111,6.1
Jersey Girl ,102,6.2
Stigmata ,103,6.2
Made of Honor ,101,5.8
Deliver Us from Evil ,118,6.2
Bottle Rocket ,91,7.1
Seventh Son ,102,5.5
Dead Snow ,91,6.4
The Bridges of Madison County ,135,7.5
Wonder Boys ,107,7.4
Hackers ,107,6.2
Harsh Times ,116,7
Beerfest ,110,6.3
Splash ,111,6.2
Elizabeth: The Golden Age ,114,6.9
A Very Harold & Kumar 3D Christmas ,90,6.3
High Tension ,89,6.8
Fatal Attraction ,119,6.9
Happiness ,134,7.8
First Knight ,134,5.9
Inside Job ,105,8.3
I Still Know What You Did Last Summer ,100,4.6
The Debt ,113,6.9
Star Trek VI: The Undiscovered Country ,110,7.2
The Great Beauty ,172,7.7
Veronica Mars             ,44,8.4
Big Eyes ,106,7
The Iceman ,106,6.9
[Rec] 2 ,85,6.6
The 5th Wave ,112,5.2
Walk Hard: The Dewey Cox Story ,120,6.7
Whip It ,111,6.9
Practical Magic ,104,6.1
Doctor Zhivago ,200,8
"Synecdoche, New York ",124,7.5
The Messenger: The Story of Joan of Arc ,158,6.4
My Girl ,102,6.8
Dreamgirls ,130,6.5
The Edge ,117,6.9
District B13 ,84,7.2
Four Lions ,97,7.3
The Inbetweeners             ,25,8.4
Windtalkers ,153,6
"Jeff, Who Lives at Home ",83,6.5
George of the Jungle ,92,5.4
Chloe ,96,6.3
The Texas Chainsaw Massacre: The Beginning ,83,5.9
A Perfect Getaway ,108,6.5
I Spit on Your Grave ,105,6.3
The Postman ,177,6
Dragonball: Evolution ,100,2.7
Hotel Transylvania 2 ,89,6.7
Amistad ,155,7.2
Jackass Number Two ,92,7.1
Dope ,103,7.3
Double Jeopardy ,105,6.4
Charlie Bartlett ,97,7
House of Sand and Fog ,126,7.6
Star Trek: Insurrection ,103,6.4
I Heart Huckabees ,107,6.7
Bowfinger ,85,6.4
Bandits ,123,6.6
Romeo Must Die ,115,6.1
The Last Castle ,131,6.9
The Craft ,101,6.2
A Most Wanted Man ,122,6.8
What to Expect When You're Expecting ,110,5.7
Alvin and the Chipmunks ,92,5.2
Changing Lanes ,91,6.5
Project Almanac ,106,6.4
The Outsiders ,114,7.2
Quarantine ,89,6
Just Married ,95,5.4
Bloodsport ,92,6.8
Self/less ,117,6.5
Eden Lake ,91,6.8
The Color of Money ,119,7
Speed Racer ,135,6.1
Ever After: A Cinderella Story ,121,7
Act of Valor ,110,6.5
Domino ,127,6
The Siege ,116,6.3
Independence Day: Resurgence ,120,5.5
The Haunting ,113,4.9
Volcano ,104,5.4
The Station Agent ,89,7.7
A Lot Like Love ,107,6.6
The Road to El Dorado ,89,6.9
Ninja Assassin ,99,6.4
House at the End of the Street ,101,5.6
Lost in Space ,130,5.1
Failure to Launch ,95,5.6
Shaft ,99,5.9
Star Trek: Nemesis ,116,6.4
Rio 2 ,101,6.4
"Run, Fatboy, Run ",100,6.6
Elizabethtown ,123,6.4
Star Trek III: The Search for Spock ,105,6.6
The Last Witch Hunter ,106,6
Morning Glory ,107,6.5
The SpongeBob SquarePants Movie ,87,7
What's Your Number? ,117,6
Garfield ,80,5
Whatever Works ,92,7.2
Kids ,91,7
No Reservations ,104,6.3
Along Came a Spider ,104,6.3
Machete Kills ,107,5.6
High School Musical ,98,5.2
Killer Joe ,98,6.7
Fool's Gold ,112,5.6
Deuce Bigalow: Male Gigolo ,88,5.7
Be Cool ,118,5.7
Blindness ,121,6.6
Go ,102,7.3
Black Book ,145,7.8
Do the Right Thing ,120,7.9
All Is Lost ,106,6.9
The Pelican Brief ,141,6.5
Sex and the City 2 ,146,4.3
The Words ,102,7.1
Delivery Man ,105,6.4
Hot Rod ,88,6.7
On Her Majesty's Secret Service ,142,6.8
Frailty ,100,7.3
The Ruins ,93,5.9
In the Valley of Elah ,121,7.2
Death Sentence ,111,6.8
Girl with a Pearl Earring ,100,7
The Sitter ,87,5.7
Penguins of Madagascar ,92,6.7
Inkheart ,106,6.1
Beverly Hills Cop III ,104,5.5
The Squid and the Whale ,88,7.4
G.I. Jane ,125,5.8
Jack and Jill ,91,3.4
21 & Over ,93,5.9
Flipped ,90,7.7
Mission to Mars ,114,5.6
Days of Thunder ,107,5.9
Hocus Pocus ,96,6.7
Star Trek: Generations ,118,6.6
The Long Kiss Goodnight ,121,6.7
Ghost Town ,102,6.7
Videodrome ,89,7.3
Case 39 ,109,6.2
Blue Streak ,93,6.3
Speed 2: Cruise Control ,121,3.7
The Incredible Burt Wonderstone ,100,5.9
The Flintstones ,91,4.8
Six Days Seven Nights ,98,5.7
"Hail, Caesar! ",106,6.4
The Color Purple ,154,7.8
Species ,108,5.8
Selma ,128,7.5
Sunshine Cleaning ,91,6.9
How to Lose Friends & Alienate People ,110,6.5
The Wedding Planner ,103,5.2
Sky High ,100,6.2
Burnt ,101,6.6
Scrooged ,101,7
Collateral Damage ,108,5.5
Mona Lisa Smile ,117,6.4
Star Trek IV: The Voyage Home ,119,7.3
Burlesque ,119,6.4
The Land Before Time ,69,7.3
The Duchess ,110,6.9
Super ,96,6.8
Slither ,95,6.5
Inherent Vice ,148,6.7
The Tuxedo ,98,5.3
Rock of Ages ,136,5.9
Conan the Destroyer ,103,5.8
Flatliners ,115,6.6
Child's Play ,87,6.5
Wanderlust ,98,5.6
Dante's Peak ,108,5.8
40 Days and 40 Nights ,96,5.6
Premonition ,96,5.9
The Last Song ,107,5.8
Turbo ,96,6.5
Stir of Echoes ,99,7
Derailed ,112,6.6
A Very Long Engagement ,133,7.7
Baahubali: The Beginning ,159,8.4
Doomsday ,113,6
The Good Dinosaur ,93,6.8
A Cinderella Story ,95,5.9
Get Shorty ,105,6.9
Unfaithful ,124,6.7
"Paris, je t'aime ",120,7.3
The Fourth Kind ,98,5.9
The Wild Bunch ,144,8
Awake ,84,6.5
The Fisher King ,137,7.6
Star Trek: The Motion Picture ,143,6.4
The Black Dahlia ,121,5.6
Paper Towns ,109,6.4
Kingpin ,117,6.9
Eat Pray Love ,140,5.7
Broken City ,109,6.2
Into the Blue ,110,5.8
Flubber ,90,5.2
The Mothman Prophecies ,119,6.5
The Straight Story ,112,8
Phenomenon ,123,6.4
American Graffiti ,112,7.5
Pet Sematary ,103,6.6
Chicken Little ,81,5.8
Malcolm X ,202,7.7
The Piano ,121,7.6
Swingers ,96,7.4
The House Bunny ,97,5.5
Stargate SG-1             ,44,8.4
Snake Eyes ,98,5.9
Beastly ,86,5.6
Kung Fu Panda 3 ,95,7.2
Cloudy with a Chance of Meatballs 2 ,95,6.5
Triangle ,99,6.9
The Sea Inside ,125,8.1
Kate & Leopold ,123,6.4
Notes on a Scandal ,92,7.4
Youth in Revolt ,90,6.5
Young Adult ,94,6.3
The Santa Clause ,97,6.4
Snitch ,112,6.5
Snitch ,112,6.5
Centurion ,97,6.4
The Guard ,96,7.3
Bad Lieutenant: Port of Call New Orleans ,122,6.7
The Conjuring 2 ,134,7.8
The Invasion ,99,5.9
Abduction ,106,5
Gosford Park ,131,7.3
Open Season ,83,6.2
U-571 ,116,6.6
The Visit ,94,6.2
Battlefield Earth ,119,2.4
The Pink Panther ,93,5.6
Thir13en Ghosts ,91,5.5
Nacho Libre ,92,5.7
88 Minutes ,108,5.9
Spanglish ,131,6.5
"I, Frankenstein ",92,5.1
Legend of the Guardians: The Owls of Ga'Hoole ,101,7
The O.C.             ,44,7.5
Submarine ,97,7.3
The Celebration ,105,8.1
Assault on Precinct 13 ,109,6.3
Vacation ,99,6.1
The Pacifier ,95,5.5
The Dukes of Hazzard ,107,5.1
The Witch ,92,6.8
42 ,128,7.5
New Year's Eve ,113,5.7
The Smurfs ,103,5.5
Sicko ,123,8
Scoop ,96,6.7
Big Momma's House ,99,5.1
My Fair Lady ,170,7.9
Witness ,112,7.4
Semi-Pro ,99,5.8
She's All That ,95,5.8
Mr. Popper's Penguins ,94,6
Night at the Museum: Secret of the Tomb ,98,6.2
Journey 2: The Mysterious Island ,94,5.8
Psych             ,44,8.4
World Trade Center ,129,6
Wag the Dog ,97,7.1
Step Up 2: The Streets ,98,6.2
An Inconvenient Truth ,96,7.5
Zathura: A Space Adventure ,101,6.1
Crazy Heart ,112,7.3
Beautiful Creatures ,124,6.2
Mean Streets ,112,7.4
August: Osage County ,121,7.3
The Last House on the Left ,114,6.6
The Last House on the Left ,114,6.6
Grandma's Boy ,90,7
Hidalgo ,136,6.7
To Rome with Love ,112,6.3
Secretary ,104,7.1
Saw 3D: The Final Chapter ,90,5.6
Jackass: The Movie ,87,6.6
The Kite Runner ,128,7.6
The Doors ,140,7.2
Take Shelter ,121,7.4
Thirteen ,100,6.8
Jingle All the Way ,94,5.4
Maid in Manhattan ,105,5.1
"You, Me and Dupree ",110,5.6
Gremlins 2: The New Batch ,106,6.3
A View to a Kill ,131,6.3
Around the World in 80 Days ,120,5.8
Around the World in 80 Days ,120,5.8
The Host ,110,7
Biutiful ,148,7.5
The Spiderwick Chronicles ,107,6.6
The Weather Man ,102,6.6
Analyze That ,96,5.9
3 Days to Kill ,123,6.2
The Living Daylights ,130,6.7
London Has Fallen ,99,5.9
Moonraker ,126,6.3
Funny Games ,111,6.5
Cop Land ,120,6.9
Clear and Present Danger ,141,6.9
The Best Offer ,131,7.8
Ghostbusters ,116,5.5
My Name Is Khan ,128,8
Ghostbusters ,116,5.5
It's Complicated ,120,6.6
Arlington Road ,117,7.2
Hostel: Part II ,94,5.4
Exam ,101,6.9
Ghost Dog: The Way of the Samurai ,116,7.5
Home ,94,6.7
Home ,94,6.7
Home ,94,6.7
Bring It On ,98,5.9
Persepolis ,89,8
Hide and Seek ,101,5.9
Rang De Basanti ,157,8.4
The Last Emperor ,219,7.8
Sweet November ,119,6.7
Beasts of the Southern Wild ,93,7.3
Ultraviolet ,94,4.4
Amour ,127,7.9
Luther             ,60,8.6
That's My Boy ,116,5.6
A Good Year ,117,6.9
The New World ,150,6.7
Mirror Mirror ,106,5.6
Half Nelson ,106,7.2
Anna Karenina ,129,6.6
Monster House ,91,6.6
The Ring Two ,128,5.4
National Lampoon's Vacation ,98,7.4
Elektra ,100,4.8
Fast Times at Ridgemont High ,90,7.2
Leap Year ,100,6.4
Fantasia ,120,7.8
Another Earth ,92,7
Scooby-Doo ,86,4.9
Monster's Ball ,112,7.1
Treasure Planet ,95,7.1
The Legend of Zorro ,129,5.9
Confessions of a Dangerous Mind ,113,7.1
My Week with Marilyn ,99,7
Out of Sight ,123,7
In the Heart of the Sea ,122,7
WarGames ,114,7.1
West Side Story ,152,7.6
Revolution             ,43,6.7
For Your Eyes Only ,127,6.8
Final Fantasy: The Spirits Within ,106,6.4
ParaNorman ,92,7
Driving Miss Daisy ,99,7.4
Bedtime Stories ,99,6.1
Sling Blade ,148,8
Piranha 3D ,88,5.5
Atlantis: The Lost Empire ,95,6.8
Primer ,77,7
Haywire ,93,5.8
War ,103,6.3
We Own the Night ,117,6.9
Sex Drive ,129,6.5
St. Vincent ,102,7.3
A Christmas Carol ,96,6.8
Killers ,100,5.4
Sky Captain and the World of Tomorrow ,106,6.1
The Raven ,110,6.4
Finding Forrester ,136,7.3
The Thomas Crown Affair ,113,6.8
Dead Man Walking ,122,7.6
Brooklyn ,111,7.5
Grosse Pointe Blank ,107,7.4
Beginners ,105,7.2
Righteous Kill ,101,6
They Live ,93,7.3
Anaconda ,89,4.6
Election ,103,7.3
The Following             ,43,7.5
The Man with the Golden Gun ,125,6.8
Licence to Kill ,133,6.6
Here Comes the Boom ,105,6.5
Diamonds Are Forever ,120,6.7
Runaway Bride ,116,5.5
Bridget Jones: The Edge of Reason ,108,5.9
Doctor Dolittle ,85,5.3
Justin Bieber: Never Say Never ,115,1.6
Octopussy ,131,6.6
Harry Brown ,97,7.2
My Sister's Keeper ,109,7.4
Good Luck Chuck ,101,5.6
Letters to Juliet ,105,6.5
The Conversation ,113,7.9
The Losers ,97,6.4
Crocodile Dundee ,93,6.5
Our Idiot Brother ,90,6.4
Nick and Norah's Infinite Playlist ,90,6.7
Disaster Movie ,88,1.9
Live and Let Die ,121,6.8
Cheaper by the Dozen ,94,5.8
The Muppets ,103,7.1
Edge of Darkness ,117,6.6
You Only Live Twice ,117,6.9
The Best Exotic Marigold Hotel ,124,7.3
Joy ,124,6.6
The Final Destination ,82,5.2
Cop Out ,107,5.6
Tango & Cash ,97,6.3
Dreamcatcher ,136,5.5
I Origins ,106,7.3
Monsters ,94,6.4
Glengarry Glen Ross ,100,7.8
The Rite ,114,6
Ride Along ,99,6.2
Ghost Ship ,91,5.5
Elizabeth ,124,7.5
Run All Night ,114,6.6
Philomena ,98,7.6
Conspiracy Theory ,135,6.7
Super Troopers ,100,7.1
Skyline ,97,4.4
Saw VI ,92,6
The Devil's Rejects ,109,6.9
The Box ,115,5.6
Superman II ,116,6.8
Patton ,172,8
Hellraiser ,86,7
Waiting... ,94,6.8
The Spy Who Loved Me ,123,7.1
Colombiana ,112,6.4
Intolerable Cruelty ,100,6.3
Volver ,121,7.6
Year One ,100,4.9
That Awkward Moment ,94,6.1
Paranormal Activity 3 ,94,5.8
Born on the Fourth of July ,145,7.2
Naked Gun 33 1/3: The Final Insult ,83,6.4
The Lucky One ,101,6.5
The Core ,135,5.4
I Love You Phillip Morris ,102,6.6
Tootsie ,116,7.4
Broken Arrow ,108,6
The Walk ,123,7.4
Small Soldiers ,108,6.1
eXistenZ ,115,6.8
Boys Don't Cry ,118,7.6
The Painted Veil ,125,7.5
Sahara ,124,6
The One ,85,5.9
Bad Grandpa ,102,6.6
30 Minutes or Less ,83,6.1
The Switch ,101,6.1
Safe Haven ,115,6.7
Four Rooms ,110,6.7
The X Files: I Want to Believe ,108,5.9
DragonHeart ,103,6.4
Sense and Sensibility ,136,7.7
Lady in the Water ,110,5.6
Death Becomes Her ,104,6.4
The Five-Year Engagement ,131,6.2
Bride Wars ,89,5.4
Cellular ,94,6.5
Movie 43 ,94,4.3
Julie & Julia ,123,7
Dancer in the Dark ,140,8
Headhunters ,100,7.6
The American ,105,6.3
Splice ,104,5.8
Be Kind Rewind ,102,6.4
The Cell ,109,6.3
Marie Antoinette ,123,6.4
The Gift ,108,7.1
The Gift ,108,7.1
Sex and the City             ,30,7
Hereafter ,129,6.5
The International ,118,6.5
Not Another Teen Movie ,99,5.7
Dinner for Schmucks ,114,5.9
Incendies ,139,8.2
Never Back Down ,110,6.6
Faster ,98,6.5
Patch Adams ,115,6.7
A Dangerous Method ,99,6.5
Little Nicky ,90,5.3
The Wave ,107,7.6
The Counselor ,138,5.3
Legion ,100,5.2
The Amityville Horror ,90,6
The Omen ,107,7.6
The Omen ,107,7.6
Crimson Tide ,123,7.3
Extremely Loud & Incredibly Close ,129,6.9
Music and Lyrics ,95,6.5
Patriot Games ,117,6.9
Shanghai Knights ,114,6.2
Babylon A.D. ,101,5.6
Caddyshack ,98,7.4
Sphere ,134,6
Elite Squad ,115,8.1
Annabelle ,99,5.4
Mortal Kombat ,101,5.8
Drive Angry ,104,5.5
Frequency ,118,7.3
Bedazzled ,93,6
Thunderball ,130,7
Lockout ,95,6.1
Paranormal Activity 2 ,98,5.7
The Full Monty ,91,7.2
The Full Monty ,91,7.2
The Iron Lady ,105,6.4
Attack the Block ,88,6.6
Poseidon ,98,5.6
The French Connection ,104,7.8
The French Connection ,104,7.8
The Rundown ,104,6.7
My Cousin Vinny ,120,7.5
Homefront ,100,6.5
Just Like Heaven ,95,6.7
Safe ,94,6.5
Out of the Furnace ,116,6.8
A Single Man ,99,7.6
Only God Forgives ,90,5.7
The Naked Gun 2½: The Smell of Fear ,85,6.8
United 93 ,111,7.6
Couples Retreat ,113,5.5
What Dreams May Come ,113,7
Sweet Home Alabama ,108,6.1
Reign Over Me ,124,7.5
Final Destination 5 ,92,5.9
If I Stay ,107,6.8
Wall Street: Money Never Sleeps ,136,6.3
The Ladykillers ,104,6.2
Paul Blart: Mall Cop ,91,5.2
Spy Kids ,88,5.4
The Other Boleyn Girl ,115,6.7
Sex Tape ,94,5.1
Eraser ,115,6.1
Pompeii ,105,5.6
Stoker ,99,6.8
Rescue Dawn ,120,7.3
Bronson ,92,7.1
Beverly Hills Cop II ,100,6.4
Under the Skin ,108,6.3
Fright Night ,106,6.4
Super Size Me ,100,7.3
Flushed Away ,85,6.7
Unleashed ,103,7
Your Highness ,102,5.6
Journey to the Center of the Earth ,93,5.8
The Queen ,94,7.3
Bill & Ted's Excellent Adventure ,90,6.9
Serendipity ,82,6.9
Little Fockers ,98,5.5
Ponyo ,101,7.7
Get Hard ,107,6
Two Weeks Notice ,101,6.1
Oculus ,104,6.5
The X Files ,121,7
Epic ,102,6.7
The Family Man ,125,6.7
Casper ,100,6
Still Alice ,101,7.5
The Interpreter ,128,6.4
Mirrors ,112,6.2
Anastasia ,94,7.1
Hannibal Rising ,131,6.2
The Manchurian Candidate ,129,6.6
The Sum of All Fears ,124,6.4
The Nutty Professor ,95,5.6
Percy Jackson: Sea of Monsters ,106,5.9
Wild ,115,7.1
Jeepers Creepers ,90,6.1
Behind Enemy Lines ,106,6.4
Precious ,109,7.3
Precious ,109,7.3
Escape from Alcatraz ,112,7.6
Blended ,117,6.5
Irreversible ,99,7.4
August Rush ,114,7.5
The Mexican ,123,6.1
Catwoman ,87,3.3
Wrong Turn ,84,6.1
Twins ,107,6
Lee Daniels' The Butler ,132,7.2
Where the Wild Things Are ,101,6.8
Legend ,132,7
Police Academy ,96,6.7
Ghost Rider: Spirit of Vengeance ,96,4.3
Repo Men ,119,6.3
Bicentennial Man ,132,6.8
A Walk Among the Tombstones ,114,6.5
Brothers ,105,7.1
Brothers ,105,7.1
The Forbidden Kingdom ,104,6.6
Entrapment ,113,6.2
Doom ,113,5.2
The Jackal ,124,6.3
The Call ,94,6.7
The Life of David Gale ,130,7.5
Charlie Wilson's War ,102,7.1
Meet the Spartans ,86,2.7
Saw V ,95,5.8
The Three Musketeers ,110,5.8
Running Scared ,122,7.4
Frost/Nixon ,122,7.7
Mr. Bean's Holiday ,90,6.3
The Firm ,154,6.8
Freddy vs. Jason ,97,5.8
Van Wilder: Party Liaison ,94,6.4
The Princess and the Frog ,97,7.1
A Scanner Darkly ,100,7.1
From Russia with Love ,115,7.5
Men of Honor ,129,7.2
The Wolfman ,119,5.8
End of Days ,121,5.7
Death at a Funeral ,87,7.4
Death at a Funeral ,87,7.4
Gothika ,98,5.8
Johnny English Reborn ,101,6.3
Epic Movie ,93,2.3
Pixels ,106,5.6
Bend It Like Beckham ,112,6.7
Paycheck ,119,6.3
The Diving Bell and the Butterfly ,112,8
The Bodyguard ,129,6.1
Parker ,118,6.2
Tremors ,96,7.1
Animal House ,109,7.6
Pinocchio ,88,7.5
The Whole Nine Yards ,98,6.7
Coyote Ugly ,107,5.6
Wild Things ,115,6.5
Once ,85,7.9
Pirate Radio ,135,7.4
Step Up ,104,6.5
Escape from New York ,106,7.2
Something's Gotta Give ,128,6.7
The Prince of Egypt ,99,7
Red Riding Hood ,100,5.4
Outbreak ,127,6.6
Y Tu Mamá También ,106,7.7
Star Trek II: The Wrath of Khan ,116,7.7
R.I.P.D. ,96,5.6
Across the Universe ,133,7.4
Across the Universe ,133,7.4
The Faculty ,104,6.4
Rambo III ,87,5.7
Let Me In ,116,7.2
House of Flying Daggers ,119,7.6
The Purge: Anarchy ,103,6.5
The Host ,125,5.9
Big Trouble in Little China ,99,7.3
Margin Call ,107,7.1
Trance ,101,7
Trance ,101,7
Coach Carter ,136,7.2
Jennifer's Body ,107,5.1
Little Children ,137,7.6
Aliens vs. Predator: Requiem ,102,4.7
The Jacket ,94,7.1
The Lost Boys ,97,7.2
The Crazies ,101,6.5
Rat Race ,112,6.4
Tears of the Sun ,142,6.6
Steve Jobs ,122,7.2
Scary Movie 4 ,89,5.1
The Age of Adaline ,112,7.2
Hostage ,113,6.6
Leaving Las Vegas ,111,7.6
The Princess Diaries ,111,6.2
Red Eye ,85,6.5
Boyz n the Hood ,112,7.8
Stuart Little ,84,5.9
Bambi ,70,7.4
Trainwreck ,129,6.3
The Invention of Lying ,100,6.4
City of Angels ,114,6.7
Babe ,91,6.8
House of Wax ,108,5.3
House of Wax ,108,5.3
Street Kings ,109,6.8
Tombstone ,134,7.8
Premium Rush ,91,6.5
Blazing Saddles ,93,7.8
Before Midnight ,109,7.9
Water for Elephants ,120,6.9
Valentine's Day ,125,5.7
We Need to Talk About Kevin ,112,7.5
Pay It Forward ,123,7.2
Cliffhanger ,124,6.4
Ghost World ,111,7.4
Inside Llewyn Davis ,104,7.4
Seven Years in Tibet ,136,7
The Texas Chain Saw Massacre ,88,7.5
The Texas Chain Saw Massacre ,88,7.5
Carnage ,80,7.2
The Bounty Hunter ,110,5.5
The Exorcism of Emily Rose ,122,6.7
The Addams Family ,99,6.8
Shanghai Noon ,110,6.6
Freaky Friday ,97,6.1
Dumb and Dumber To ,109,5.7
Any Given Sunday ,156,6.8
Dune ,177,6.6
Priest ,87,5.7
Identity Thief ,120,5.7
Pitch Perfect 2 ,115,6.5
From Paris with Love ,92,6.5
Star Trek: First Contact ,111,7.6
One Hour Photo ,96,6.8
The Curse of the Were-Rabbit ,85,7.5
My Best Friend's Wedding ,105,6.3
"Good Morning, Vietnam ",121,7.3
Billy Elliot ,110,7.7
What Lies Beneath ,130,6.6
The Brothers Grimm ,118,5.9
Scream 3 ,116,5.5
Highlander ,110,7.2
Hairspray ,117,6.7
The Book Thief ,131,7.6
White Chicks ,109,5.4
John Q ,116,7
Ransom ,139,6.6
Mallrats ,123,7.2
Jack Ryan: Shadow Recruit ,105,6.2
Deep Blue Sea ,105,5.8
This Is England ,101,7.7
Doubt ,104,7.5
Kung Fu Hustle ,99,7.8
Begin Again ,104,7.4
The NeverEnding Story ,94,7.4
A Time to Kill ,149,7.4
Wild Hogs ,100,5.9
The 6th Day ,123,5.9
Capote ,110,7.4
Man on the Moon ,118,7.4
Charlie's Angels: Full Throttle ,107,4.8
Funny People ,153,6.4
Cars 2 ,106,6.3
Into the Woods ,125,6
Flags of Our Fathers ,135,7.1
Safety Not Guaranteed ,86,7
The Kingdom ,110,7.1
The 13th Warrior ,102,6.6
Barry Lyndon ,184,8.1
She's Out of My League ,104,6.4
Hollow Man ,119,5.7
Mad Max Beyond Thunderdome ,107,6.2
Glory ,122,7.9
Glory ,122,7.9
The Score ,124,6.8
Buffy the Vampire Slayer             ,44,8.2
Contraband ,109,6.5
My Big Fat Greek Wedding ,95,6.6
The Hours ,114,7.6
A Serious Man ,106,7
The Scorpion King ,100,5.5
The Break-Up ,106,5.8
The Monuments Men ,118,6.1
Australia ,165,6.6
J. Edgar ,137,6.6
Lara Croft Tomb Raider: The Cradle of Life ,117,5.5
Final Destination 3 ,86,5.8
Trading Places ,116,7.5
The Hunchback of Notre Dame ,91,6.9
Robots ,91,6.3
Hall Pass ,111,5.9
We Were Soldiers ,124,7.1
Network ,121,8.1
Unbroken ,137,7.2
Unbroken ,137,7.2
Cinderella ,105,7
Cinderella ,105,7
The Time Machine ,96,5.9
This Is 40 ,134,6.2
The Watch ,102,5.7
The Watch ,102,5.7
Devil ,80,6.3
Scream 4 ,111,6.2
The Other Woman ,109,6
8MM ,123,6.5
Resident Evil: Retribution ,96,5.4
A Christmas Story ,94,8.1
The Count of Monte Cristo ,131,7.7
The Master ,144,7.1
Poltergeist ,120,7.4
Poltergeist ,120,7.4
Predator 2 ,103,6.2
Killer Elite ,116,6.5
Monster ,109,7.3
I Know What You Did Last Summer ,99,5.6
The Spectacular Now ,95,7.1
Daybreakers ,98,6.5
Bee Movie ,91,6.2
The Jungle Book ,106,7.8
It's Kind of a Funny Story ,101,7.2
One Day ,107,7
Akira ,124,8.1
The Jungle Book ,106,7.8
Jack the Giant Slayer ,114,6.3
The Chronicles of Narnia: The Voyage of the Dawn Treader ,113,6.3
Last Action Hero ,130,6.2
Last Vegas ,105,6.6
The Campaign ,85,6.2
Let's Be Cops ,104,6.5
Along Came Polly ,90,5.9
The Mortal Instruments: City of Bones ,130,6
The Negotiator ,140,7.3
Mary Poppins ,139,7.8
About Schmidt ,125,7.2
Max Payne ,103,5.4
Kindergarten Cop ,111,6
